264.53436 299.21246 119.73227,263.85864 299.4793 120.82687,262.7337 300.36972 122.027405
188.8417 164.19304 203.67451,187.41487 164.23062 203.81816,186.17744 163.67055 204.38878
249.95145 196.6818 249.35803,249.76675 196.3472 248.36742,249.35544 196.23183 247.10535
263.4555 152.68486 89.066795,262.87167 154.192 89.62598,262.65247 155.45409 90.58192
292.87164 156.75024 200.32753,293.00504 159.14362 199.84225,292.71457 161.11241 200.42589
0.0 0.0 0.0,180.90703 153.32915 207.07726,179.63048 152.52354 207.38136
252.48544 130.59027 244.53601,251.94662 129.33276 244.5164,251.51071 128.05634 244.49959
265.86273 386.82547 281.57098,265.81213 385.19592 280.2957,265.47794 383.82468 279.7479
363.2253 117.49801 304.81256,363.12723 116.13767 305.53687,363.1083 115.00318 306.46548
0.0 0.0 0.0,363.75043 126.91919 297.57098,363.87933 125.31245 298.45462
282.3751 159.33643 290.0738,282.2847 159.07292 290.57596,283.04675 160.72952 289.9661
185.43823 338.82083 152.0135,184.4636 339.04886 152.31607,183.46637 339.21924 152.45134
197.21088 174.72736 215.86372,196.27905 174.46042 216.3644,194.95773 174.27744 216.41985
255.37595 177.70435 101.9167,255.33008 178.22409 100.84469,255.32664 178.73633 99.877205
269.34842 155.53152 271.2141,268.25647 154.9701 272.4804,267.25497 154.36182 273.40176
267.5565 135.91034 274.03714,267.33542 135.17017 274.5284,267.0143 134.51352 274.89963
0.0 0.0 0.0,319.8761 322.45895 219.42471,319.06653 321.99744 219.75394
293.89603 350.10782 254.34505,293.241 348.84976 253.50873,292.6123 347.47275 252.82762
316.22525 377.48718 280.05402,315.58096 376.76093 278.9582,314.86252 376.34103 277.50504
314.96915 167.64777 301.8804,314.30713 167.98915 300.73715,313.72476 168.23492 299.63602
197.46227 323.31326 107.79869,198.96846 325.8295 113.76746,198.4194 326.26627 115.51287
298.83344 349.61893 165.6611,298.7706 349.43613 164.9432,298.6605 349.58975 164.07445
0.0 0.0 0.0,319.66956 160.76186 273.29355,318.6312 161.16472 272.1192
294.12134 139.44875 225.90297,294.0148 140.70947 226.72977,293.7214 141.85056 227.53989
256.40314 298.9835 118.01091,257.02985 299.8705 119.587975,257.16953 300.8838 121.17144
242.34894 92.15924 274.81433,242.10548 90.91541 275.80133,241.50961 89.93292 276.76965
292.84555 160.62889 200.15294,294.9148 156.877 201.82379,294.73093 156.46828 201.87206
259.63672 167.2836 90.038635,259.6518 167.31694 90.6174,259.53497 167.01865 91.14722
316.31238 162.27855 270.08826,315.26266 162.99701 269.04236,314.43588 163.5354 267.74448
0.0 0.0 0.0,347.16754 339.1284 140.62592,346.40814 339.39325 139.30318
318.23813 171.89119 255.53664,316.65985 171.88992 254.50217,314.363 172.23872 254.20737
350.28223 175.59874 260.78268,349.5841 173.90927 262.09378,348.9699 172.56192 263.59622
0.0 0.0 0.0,268.9486 143.53618 125.1058,267.63992 144.4766 125.425354
313.66708 356.6939 313.2157,312.44485 356.16092 311.91794,311.433 355.453 310.59665
269.00162 128.12343 230.48349,269.00214 129.23001 231.00407,268.5682 131.40047 232.11078
0.0 0.0 0.0,270.4071 295.41092 113.44967,269.6201 295.73282 114.27888
285.04 141.79555 279.04846,284.7475 142.78069 278.53333,284.84634 142.81705 278.4705
270.12756 354.71643 190.15137,270.09955 354.6605 190.42892,269.8784 354.8343 190.1088
0.0 0.0 0.0,273.4413 134.96451 117.30166,272.11075 137.43365 119.7847
240.79497 89.269424 278.03012,240.4769 88.29381 279.28363,239.8042 87.3213 280.2141
250.54092 197.37103 252.16124,250.19438 197.21315 251.2606,250.09949 197.00786 250.29166
332.7553 169.3972 258.73734,331.5143 170.37106 258.72885,330.2596 171.22131 258.55585
235.29865 161.57808 142.87811,234.72577 160.15222 142.88249,234.34871 158.77 142.46703
300.62073 325.5532 177.17635,299.56842 324.23663 178.48114,298.33286 323.28568 180.59088
297.24435 151.12564 203.91919,296.34055 152.76341 203.27937,295.50778 154.46379 202.67596
289.84622 324.39673 256.83292,288.9767 323.68994 255.52966,287.67322 323.40604 254.31508
323.8282 159.63893 278.34604,322.8868 160.25621 277.1341,321.54956 160.51143 276.14587
267.05585 136.16925 224.63417,266.8081 137.01746 224.39124,267.0491 137.89827 224.55072
304.18436 178.94778 163.9614,303.20966 179.52025 164.43626,301.8257 179.52765 164.9014
284.35648 373.83746 286.23557,283.41397 373.0773 285.25372,282.81158 371.87784 284.32767
0.0 0.0 0.0,205.15204 158.65895 158.11908,204.18335 157.90755 158.72026
0.0 0.0 0.0,399.8697 195.24133 246.57764,398.05597 195.9351 246.0225
308.59875 373.7876 279.28162,308.0598 374.60434 280.8066,307.72507 375.47485 282.06287
302.31964 176.70457 154.74237,301.50327 178.16278 155.50975,300.67194 179.73338 156.14561
232.99376 157.08362 191.1494,233.30028 157.64052 191.2854,233.35242 157.66043 191.3315
249.51344 185.65982 233.8785,248.49298 184.3976 237.83379,245.33919 181.65617 240.36998
254.67664 198.31297 261.34027,253.78278 198.49838 259.58185,252.66946 198.18121 257.88464
285.5494 162.7377 288.4432,282.97818 160.0224 289.88806,282.3751 159.33643 290.0738
255.25517 181.79747 91.637276,254.84897 182.6244 90.69885,254.38216 183.30302 89.58479
260.65787 182.2227 274.01685,259.25647 181.56665 275.04376,258.3005 181.04015 276.46893
340.45447 342.17386 126.84638,339.6979 342.63412 125.82569,338.94867 342.93094 124.81885
293.21317 151.06883 198.88286,293.0865 153.06274 199.2682,293.07495 154.85385 199.89027
283.7935 160.58255 104.489944,282.2829 161.96155 104.5683,281.22076 162.973 105.53892
0.0 0.0 0.0,270.04803 140.3488 270.63998,269.66757 139.89923 270.9711
327.82874 364.41138 307.4563,327.34518 363.258 306.38486,326.6873 362.15607 305.395
319.493 155.78937 197.88342,318.233 156.4181 197.58072,317.05936 157.10803 197.1547
318.90466 184.62321 275.57184,317.68384 184.16805 274.19437,316.3689 183.73303 272.83725
314.4079 171.56305 211.71046,314.28036 172.82599 212.42056,313.71225 173.96495 212.69817
362.99615 109.18816 311.00284,363.14456 108.527 311.70206,363.06558 107.93096 312.308
280.74664 157.08076 197.13452,280.84442 158.74129 196.75851,280.72684 160.4062 196.37363
330.82803 168.64229 258.02466,329.6274 169.077 257.8754,328.3762 169.86067 257.4218
308.17026 150.27905 246.67798,307.15164 151.21333 246.67921,306.50522 152.50624 246.70456
331.00638 168.45764 315.92178,330.34286 168.65056 314.99796,329.84772 168.55724 313.76266
268.84128 138.765 272.0686,268.7695 137.77011 272.68942,268.27863 137.1268 273.08994
0.0 0.0 0.0,218.96071 173.79779 209.32307,216.42477 172.5059 211.51028
388.0795 195.6299 234.40341,387.07004 195.53384 233.46655,386.14868 195.53046 232.55795
313.94208 164.78822 211.18921,314.1189 166.10394 211.26086,314.14008 167.41447 211.244
236.41968 112.322136 294.77835,236.12416 111.26201 295.58572,235.80893 110.05642 296.1699
250.32324 367.7504 228.8166,250.27878 367.18274 229.04578,250.35275 368.35892 228.575
0.0 0.0 0.0,232.99376 157.08362 191.1494,233.30028 157.64052 191.2854
199.54927 336.69534 151.99768,198.18628 336.89532 151.79242,196.86162 337.12927 151.56033
246.8061 120.415306 243.84683,246.19987 119.33077 243.59544,245.61507 118.23946 243.3907
346.88113 347.35376 243.35515,345.7933 346.2374 242.09877,344.61182 345.11853 240.97206
265.04565 150.83961 241.87363,265.39868 149.7634 241.61674,265.88992 148.52254 241.315
269.8784 354.8343 190.1088,269.38724 354.89648 190.06392,268.79135 355.23746 190.37086
230.68484 152.06192 144.0883,229.76183 150.83151 144.47253,228.62332 149.65324 144.37518
318.14774 359.88895 317.85727,316.8918 359.35052 316.585,316.1844 358.36523 315.2227
198.47598 326.55966 116.11318,198.67859 325.87335 114.31111,198.2211 325.49377 112.72572
314.04126 143.75919 248.2167,313.17914 145.04263 248.11177,312.27054 146.22206 247.80731
319.8761 322.45895 219.42471,319.06653 321.99744 219.75394,318.1494 321.61374 220.31331
293.47787 148.01572 198.0917,293.21317 151.06883 198.88286,293.0865 153.06274 199.2682
218.85493 137.10333 209.52592,217.93184 135.22914 210.4229,216.9036 134.0781 211.35745
285.7515 107.69109 301.0223,285.02518 108.96018 299.69498,284.82043 109.868195 298.15515
308.05048 186.16885 254.65916,305.6667 186.26437 253.19353,304.13083 187.0288 251.44055
302.14703 315.41025 303.14404,301.495 315.35574 302.03973,300.5815 315.23804 301.0439
294.2318 154.63937 239.5376,292.23602 154.94667 239.88463,291.20984 155.80728 239.65651
245.6556 201.70316 251.76732,245.8837 200.87767 250.55827,245.69199 199.92586 249.53859
286.94806 182.91585 173.53537,285.91858 182.96452 174.00966,285.0715 183.00781 174.80574
303.96384 349.96808 302.54443,303.02463 349.1568 301.3854,302.35324 348.2313 300.1642
318.17673 178.92918 258.58456,317.40643 178.44873 257.72797,316.59796 177.48978 256.76837
306.66855 168.63861 258.87378,305.1982 169.01723 258.16058,304.1291 169.15854 257.05237
309.07822 352.1327 140.21857,308.4879 352.04053 140.76195,308.26926 352.09186 141.39189
266.34885 157.6006 84.96849,264.72534 157.87296 86.20402,263.68158 158.53575 87.37808
296.3417 137.74939 269.4566,295.65906 138.5424 269.20377,295.371 139.55058 269.13986
227.16003 127.5273 278.00317,226.35176 126.43372 278.67148,225.47849 125.30979 279.0306
285.96625 164.4429 124.58135,284.83545 165.0564 124.44602,283.64972 165.33232 124.63584
245.68227 156.30081 212.25928,244.58774 154.8846 212.2411,243.2824 153.50136 212.72342
0.0 0.0 0.0,176.82211 166.74837 171.02286,175.95192 166.74707 171.80486
263.6997 348.19025 256.23898,263.33362 346.65417 254.84158,263.27084 344.9101 252.80647
318.5008 380.1435 283.09085,318.1142 379.54102 282.46964,317.74634 379.08286 281.53824
277.12686 366.70444 219.16647,276.1218 367.36237 219.32764,275.225 368.22617 219.90344
259.87027 308.46677 113.854294,259.4985 308.49066 115.24922,258.6733 308.37405 116.55823
304.06665 348.90866 164.37656,304.04745 348.9275 164.7496,304.08792 349.08887 164.48344
234.34871 158.77 142.46703,233.67773 157.41092 142.1754,233.4863 155.90105 142.42789
245.1414 181.98486 182.24219,243.55963 181.52345 182.95918,241.50954 181.51122 183.55977
248.18228 122.54707 244.37263,247.45581 121.4908 244.14478,246.8061 120.415306 243.84683
279.75494 366.93146 278.02908,278.99527 365.73074 276.8029,278.1121 364.6304 275.51053
265.95114 188.55388 267.31247,265.66553 187.20451 268.51117,265.43167 185.712 269.79968
269.46017 316.54767 129.57266,268.71814 316.8591 130.57803,268.2063 316.7189 131.72089
267.57156 157.07005 82.64691,266.96005 157.07129 83.89379,266.34885 157.6006 84.96849
323.02573 147.26843 249.00726,321.1683 147.88153 247.65898,319.0404 148.50478 247.07336
0.0 0.0 0.0,318.4501 328.1294 226.19466,316.835 325.82852 225.17662
271.9115 402.68387 292.83823,272.17563 403.9598 294.13916,270.984 402.67337 291.20483
322.75546 170.44035 255.9676,320.05338 170.95157 255.99306,318.23813 171.89119 255.53664
270.25815 116.656006 224.80922,269.9291 118.87016 223.9038,268.9767 121.01713 224.37643
271.6376 157.2704 268.8719,270.58444 156.29053 270.0676,269.34842 155.53152 271.2141
368.1547 118.54786 295.69247,368.46527 116.52053 295.86328,368.52673 114.51621 295.99316
302.88416 183.96437 212.35373,301.78387 184.25572 211.7497,300.81073 184.55458 211.24625
304.55518 349.13434 161.20459,304.12537 349.2786 160.29787,304.53183 349.31912 159.1007
264.21094 309.51706 100.30008,263.6789 309.747 101.27567,263.34863 309.7267 102.39399
271.65503 215.37819 136.32843,271.24957 215.48436 135.81148,270.8136 215.68579 134.67296
196.3415 152.4064 161.39496,195.189 151.58934 161.763,193.91791 150.42589 161.92445
226.6058 147.34879 189.96233,225.45828 146.06552 189.81628,224.09319 144.92899 189.7283
259.31342 168.07495 109.89285,258.891 168.63321 111.217384,258.75314 169.27185 112.89424
254.99738 297.61688 116.27003,256.40314 298.9835 118.01091,257.02985 299.8705 119.587975
389.9557 195.47433 236.74586,389.17075 195.75609 235.36105,388.0795 195.6299 234.40341
296.90146 137.11319 269.48373,296.3417 137.74939 269.4566,295.65906 138.5424 269.20377
288.18042 379.42834 293.53043,287.57257 378.6925 292.5947,286.95413 378.09552 291.5361
307.2686 190.14697 318.43253,307.13086 189.94786 317.40262,307.30045 189.83975 316.33258
368.46527 116.52053 295.86328,368.52673 114.51621 295.99316,368.8108 112.84253 296.50775
311.23557 344.0384 282.94324,310.07022 342.6358 281.05368,309.10257 341.4752 279.42038
193.91791 150.42589 161.92445,192.79205 149.70877 162.30556,191.54898 148.5374 162.48557
0.0 0.0 0.0,259.63373 165.67259 102.42686,259.42053 166.23706 103.26841
275.493 119.13649 291.1672,274.8595 118.17331 291.8428,274.31937 117.168846 292.523
256.83713 140.21031 263.24265,256.44037 140.6719 262.31396,255.98764 141.28497 261.42178
202.06705 156.41797 159.61957,201.06477 155.48027 160.26982,200.01207 154.79941 160.80193
302.1943 201.71227 263.2808,301.09232 201.64998 262.63092,300.23557 201.12941 261.62164
323.66208 167.67317 222.922,322.39505 168.59608 222.41226,321.5169 169.74298 221.79106
297.0935 136.3833 269.66547,296.90146 137.11319 269.48373,296.3417 137.74939 269.4566
314.86252 376.34103 277.50504,314.25525 375.52692 276.18317,313.37817 374.86267 274.83633
242.94447 93.23081 273.9601,242.34894 92.15924 274.81433,242.10548 90.91541 275.80133
270.4071 295.41092 113.44967,269.6201 295.73282 114.27888,269.0412 296.51166 115.162895
292.56845 199.75084 256.08768,291.54678 199.6452 254.69781,289.95654 199.39717 253.88916
296.65848 208.00562 225.29134,297.11795 206.9814 224.02731,297.58612 206.06625 222.65482
281.42163 166.4572 124.562,280.20386 167.20647 124.24354,278.76736 167.75992 124.05142
268.9767 121.01713 224.37643,268.5879 123.158 224.23734,268.23035 125.26445 224.6325
316.20438 349.51086 290.76117,315.43408 348.74698 289.79846,314.54037 348.01538 288.81573
304.92447 139.06029 208.52153,303.97046 139.81927 207.72134,303.1612 140.928 207.55717
302.0078 311.78665 219.6639,300.5459 311.07785 218.6041,299.55823 310.3047 217.33952
276.0145 120.11973 290.48154,275.493 119.13649 291.1672,274.8595 118.17331 291.8428
203.6341 162.77647 157.23738,202.53416 162.76881 157.40903,201.42018 162.66273 157.57933
0.0 0.0 0.0,309.52527 371.6935 274.78168,309.36096 372.04166 274.90738
310.34106 165.94934 263.29865,309.39236 166.99797 262.34573,308.4127 167.26703 261.10474
321.1683 147.88153 247.65898,319.0404 148.50478 247.07336,317.00452 148.80055 246.28731
0.0 0.0 0.0,270.26193 121.80218 231.54524,269.80264 123.976585 230.99797
245.54623 182.07924 241.43016,244.46884 181.61139 242.15683,243.47827 181.19803 243.01865
315.43408 348.74698 289.79846,314.54037 348.01538 288.81573,314.06378 347.37686 287.44296
0.0 0.0 0.0,281.4769 118.09463 284.61038,280.7366 118.91519 284.0106
281.26062 138.16125 225.74591,280.8726 138.98058 225.78122,280.28003 140.06934 225.85439
330.31662 134.49942 218.25696,330.09146 133.98462 218.11864,330.413 133.61908 218.11955
258.2004 139.52194 265.985,257.76767 139.58208 265.0372,257.2957 139.7357 264.1183
266.7789 139.27928 224.63765,267.14102 134.13359 224.46664,266.89838 136.18991 224.26395
310.94263 362.73688 170.30333,309.9423 362.03452 171.50496,309.06717 361.12943 172.46468
368.52673 114.51621 295.99316,368.8108 112.84253 296.50775,368.1765 110.925354 296.5943
336.29596 139.04143 288.0867,336.0213 137.72067 288.86926,335.5011 136.4515 289.62155
0.0 0.0 0.0,263.93484 158.54926 86.7645,263.88828 158.40645 87.60027
256.52667 307.68906 122.41412,255.86084 307.64856 124.00391,255.42787 307.65427 125.71579
0.0 0.0 0.0,264.86548 379.6506 277.70853,265.1175 378.36606 276.31204
264.58536 367.5668 249.47896,264.71207 366.37787 248.92218,264.65015 365.20346 248.26158
273.87534 144.98047 262.4878,272.93903 143.92935 262.29932,272.38116 142.68738 262.32394
257.14713 191.35617 177.02983,255.7949 189.93503 177.7848,254.56981 188.60626 178.47632
273.63226 316.77554 121.90062,273.08942 317.01175 122.855965,272.52377 317.03693 123.75806
239.31836 340.04135 144.83716,239.49422 337.9168 147.49252,239.47498 336.76184 148.93977
291.74747 134.55081 264.80573,291.64352 135.60228 265.0549,291.81683 136.3761 265.4561
225.45828 146.06552 189.81628,224.09319 144.92899 189.7283,223.00359 143.57904 189.4353
305.37863 357.09665 177.62448,305.0658 356.40454 178.75304,303.1276 355.98026 180.21
188.25381 158.69267 205.37263,187.06639 158.32329 205.9233,185.91113 158.18364 206.53867
272.52377 317.03693 123.75806,272.0352 317.03464 124.6891,271.58234 316.7675 125.64596
291.23236 179.44356 207.2738,290.05737 181.1072 207.59383,289.0432 182.72798 208.00363
317.68384 184.16805 274.19437,316.3689 183.73303 272.83725,315.33917 183.38072 271.26498
305.5675 171.17485 151.30766,307.22192 167.10716 151.27351,306.60028 168.78523 151.0379
329.47733 118.85335 299.64032,329.43268 117.56107 300.2545,329.3672 116.33231 300.89832
316.13058 186.44177 320.90372,315.18558 186.68228 319.37466,314.16367 186.7125 318.07413
259.79257 167.50468 87.78876,259.68674 167.40936 88.38644,259.65564 167.46341 88.95471
293.07495 154.85385 199.89027,292.87164 156.75024 200.32753,293.00504 159.14362 199.84225
0.0 0.0 0.0,281.94125 156.74844 171.64143,282.70132 155.5214 171.48135
260.2199 199.17764 273.66583,259.46136 198.54015 272.6703,259.10074 198.49785 271.29395
333.04593 129.71707 292.5709,332.6838 128.25777 293.01126,332.35614 127.16903 294.1959
282.2731 370.29517 281.21262,281.47528 369.16138 280.19086,280.3928 368.13242 279.26242
0.0 0.0 0.0,288.94968 156.44308 103.28411,286.9093 158.27682 103.16272
318.30954 351.74698 293.69897,317.64865 350.92334 292.78397,316.80566 350.19394 291.87915
0.0 0.0 0.0,284.48807 134.26526 224.86313,281.72156 137.6015 225.36043
234.09096 136.26886 272.7566,232.16537 133.8805 274.71387,230.92403 132.27382 275.43686
0.0 0.0 0.0,291.1527 195.04903 200.08766,290.53146 195.65567 201.21693
309.06717 361.12943 172.46468,308.94174 360.5154 173.74594,308.62903 359.69803 174.78209
0.0 0.0 0.0,285.5494 162.7377 288.4432,282.97818 160.0224 289.88806
296.5909 348.49048 156.69258,296.1661 348.29214 155.66872,295.96973 348.29736 154.67317
202.75696 336.50073 152.52324,199.96104 336.69638 152.01208,198.33191 336.71426 151.99602
0.0 0.0 0.0,265.41153 202.28314 243.03127,265.46533 202.14037 241.90182
0.0 0.0 0.0,333.47223 337.7856 236.8801,333.0388 337.84998 236.55629
224.10098 193.73962 238.59727,223.12778 193.24716 239.42046,222.08089 192.82275 240.14925
0.0 0.0 0.0,199.47382 327.7679 120.28895,198.47826 325.82697 114.417725
294.56152 351.5476 254.9509,293.89603 350.10782 254.34505,293.241 348.84976 253.50873
0.0 0.0 0.0,293.91193 163.60588 291.2511,293.5981 163.83058 290.5051
191.69283 159.79877 203.60478,190.31117 159.2397 204.53157,188.55147 159.06438 205.34966
305.1982 169.01723 258.16058,304.1291 169.15854 257.05237,302.9401 169.70761 256.2804
290.58597 129.6661 264.55798,291.3296 132.61102 264.71805,291.74747 134.55081 264.80573
291.3356 132.13655 264.5359,291.5599 133.76785 264.80493,291.72394 135.35858 264.98245
288.80908 380.28012 294.34598,288.18042 379.42834 293.53043,287.57257 378.6925 292.5947
407.31085 171.37698 165.87297,405.7946 171.69685 165.86935,404.26736 172.05862 165.952
292.6123 347.47275 252.82762,291.47757 346.12405 252.0823,291.39645 344.8338 250.9324
258.04117 377.23132 222.09816,256.8424 377.80185 222.24896,255.71313 378.40787 222.40858
309.29813 149.44264 246.89342,308.17026 150.27905 246.67798,307.15164 151.21333 246.67921
268.0526 133.6725 233.36841,268.29257 132.09808 232.41982,268.66354 130.55042 231.50792
293.24765 159.20518 200.63188,292.0608 160.52414 199.88388,291.21973 161.99431 199.20247
298.29163 341.90176 293.68582,297.28885 341.18442 292.3063,296.33463 340.05112 291.20636
315.77585 157.85963 197.10675,314.59598 158.68687 196.85077,313.14282 159.38475 196.76256
293.241 348.84976 253.50873,292.6123 347.47275 252.82762,291.47757 346.12405 252.0823
324.37512 166.5709 294.96375,323.93756 166.72728 294.34265,323.38516 166.82785 293.70572
313.7382 198.46489 311.34488,313.3623 197.84225 310.56134,312.7924 197.1522 309.7847
272.91693 110.40112 296.1496,272.99002 109.13085 296.48172,272.83755 107.94365 296.95154
250.19438 197.21315 251.2606,250.09949 197.00786 250.29166,249.95145 196.6818 249.35803
305.8851 137.93239 208.50104,304.92447 139.06029 208.52153,303.97046 139.81927 207.72134
0.0 0.0 0.0,275.84485 361.128 271.7327,275.411 360.68747 271.54938
297.81906 126.04704 217.3564,296.9037 126.512634 217.95395,296.45944 127.34525 218.37204
218.57628 381.70544 259.73865,218.0808 382.79916 260.17426,217.96391 383.70593 260.6385
277.75015 319.51462 117.70196,276.44748 319.20377 118.45419,275.71606 319.37164 119.529526
255.48141 180.09834 97.31386,255.46976 180.50595 96.51944,255.54607 181.0647 95.76796
229.23706 153.4284 205.3109,228.85579 152.57712 205.34224,228.0683 152.0404 205.62828
270.4118 147.72112 226.50757,269.35815 149.1616 226.56671,267.87997 150.05992 226.38635
228.84296 129.79718 276.6532,228.0095 128.63838 277.38965,227.16003 127.5273 278.00317
307.32883 176.68239 160.48592,306.3352 177.05728 160.92474,305.41278 177.40878 161.58028
294.04105 157.99564 201.11809,293.24765 159.20518 200.63188,292.0608 160.52414 199.88388
292.0419 160.80376 199.93494,291.16507 162.22307 198.96335,290.02783 164.09027 198.19347
313.17914 145.04263 248.11177,312.27054 146.22206 247.80731,311.52115 147.5793 247.45175
297.36118 162.56114 185.51128,296.34116 163.72322 186.28041,295.34558 165.19984 186.82022
275.411 360.68747 271.54938,275.17535 360.048 270.87125,274.34348 359.20526 270.09567
0.0 0.0 0.0,239.37631 309.4257 84.62932,240.26103 308.94092 82.52267
222.4558 145.21788 208.46875,221.89696 144.25954 208.874,221.18915 143.33545 209.33583
287.23685 103.26766 306.6354,288.38025 101.20237 310.16263,288.33813 101.41784 310.3275
0.0 0.0 0.0,282.2731 370.29517 281.21262,281.47528 369.16138 280.19086
335.18558 135.07826 290.25443,334.50827 133.871 291.03934,333.9584 132.52292 291.5839
263.13812 199.94505 175.5712,261.36752 197.50629 175.30573,259.80453 195.20322 175.74136
0.0 0.0 0.0,280.34177 135.11153 230.12033,279.36612 136.53073 229.49309
272.11075 137.43365 119.7847,271.07874 138.744 120.40526,270.16214 139.84995 121.21314
327.11688 181.78862 268.17914,326.1126 181.3357 267.43457,325.05917 181.03864 266.54526
262.60977 360.20847 264.84375,261.95337 358.46246 263.7485,262.3528 356.3617 262.26083
377.2445 161.80206 299.02182,377.16928 162.34378 298.3306,377.2677 163.23152 297.64896
303.20966 179.52025 164.43626,301.8257 179.52765 164.9014,300.5757 179.81648 165.58612
279.99487 120.18915 282.11163,279.2796 120.738914 281.11575,278.8984 121.52701 280.0908
303.3715 201.98639 263.52423,302.1943 201.71227 263.2808,301.09232 201.64998 262.63092
298.9637 349.42847 165.86943,298.86667 349.34027 166.40694,298.8578 349.50415 166.19067
0.0 0.0 0.0,311.33136 352.63324 130.54092,311.04523 352.19717 131.75475
228.0095 128.63838 277.38965,227.16003 127.5273 278.00317,226.35176 126.43372 278.67148
236.88951 115.452736 292.14624,236.56131 114.426285 293.03683,236.48721 113.23015 293.74878
300.81073 184.55458 211.24625,299.95074 184.7815 210.86636,299.35175 185.02455 210.52399
303.1612 140.928 207.55717,302.31396 142.02206 207.02522,301.4557 143.2849 206.57005
239.91504 139.35355 274.7904,239.61647 138.16745 276.0781,239.61082 136.88591 276.98798
311.9128 344.7863 284.0023,311.13788 343.81683 282.78064,310.22318 342.93436 281.28024
0.0 0.0 0.0,353.60806 351.87146 250.58334,352.58295 351.19736 249.5317
300.41788 325.72998 177.64319,299.6975 324.76447 178.23311,299.00992 324.03696 178.85939
375.04922 176.56934 160.75046,373.17596 176.79369 161.30505,371.34015 176.83052 161.70027
302.44748 145.8034 272.40735,301.69226 147.03085 271.7476,301.2154 148.48167 271.19427
304.3492 140.78802 283.2764,303.2359 141.5163 282.59454,302.10065 142.06514 281.81128
285.2764 210.03258 153.49718,285.5742 209.95839 151.86887,285.75983 209.51938 150.54655
254.96205 176.33783 106.39064,255.35336 176.8125 104.64878,255.2797 177.21188 103.1929
326.78333 185.24728 287.38202,325.65845 185.61644 285.86862,324.96176 185.85742 284.5134
321.93707 186.201 330.97855,321.2243 186.04109 329.6882,320.42706 186.1327 328.50735
294.6948 140.13347 285.7306,294.65445 141.4844 284.84396,294.60724 142.17982 283.4074
285.08075 200.10477 249.34207,283.9046 200.30486 248.33426,282.78918 200.72131 247.37952
297.4913 309.354 215.4749,296.85727 309.01904 214.92685,296.5821 308.9424 214.77684
294.49408 138.23712 225.03532,294.12134 139.44875 225.90297,294.0148 140.70947 226.72977
274.1722 139.33392 124.91338,273.4122 140.0149 124.61861,272.37445 140.8221 124.88585
233.54135 210.19743 183.31255,232.0726 210.65489 183.69029,230.5971 211.06958 183.98053
263.23483 309.47058 103.654015,262.685 309.55353 104.76907,262.20868 309.2897 105.983025
282.2829 161.96155 104.5683,281.22076 162.973 105.53892,279.7933 163.79181 106.0863
256.8424 377.80185 222.24896,255.71313 378.40787 222.40858,254.29507 378.6755 222.4702
297.79437 392.5729 293.03107,297.19305 390.9498 292.25757,296.56204 388.80188 291.30783
286.92032 330.83698 278.16238,285.5456 329.55725 276.0914,283.92117 328.78867 273.8673
273.4413 134.96451 117.30166,272.11075 137.43365 119.7847,271.07874 138.744 120.40526
367.83783 162.58473 162.77144,367.83722 163.85576 162.74408,367.4414 164.99242 162.6466
238.74286 154.12657 187.11732,242.47873 150.52823 184.66876,241.75847 149.43742 184.40039
0.0 0.0 0.0,315.46106 178.7996 162.06343,313.2101 179.47102 162.50307
378.10464 158.88649 302.89517,377.84747 159.82123 301.97665,377.69067 160.54073 300.87366
307.22192 167.10716 151.27351,306.60028 168.78523 151.0379,305.94904 170.37854 150.82788
330.42007 361.89218 211.4767,329.2766 362.63962 212.1976,328.21918 363.3938 212.98473
308.10062 351.72665 142.77567,307.84796 351.92267 143.55167,307.70358 351.9006 144.3956
279.7933 163.79181 106.0863,278.54544 164.65128 106.72762,277.36118 165.22968 107.854225
340.26282 343.31244 237.49709,338.61252 342.68613 236.77448,337.192 342.0662 235.94739
286.05585 170.33932 195.60703,288.49155 166.07286 197.14061,288.49863 166.16106 196.59158
254.56981 188.60626 178.47632,253.26619 187.43405 178.83464,252.09552 186.24345 179.2113
297.64023 329.68582 264.389,295.90442 328.45334 263.2422,294.5807 327.70392 261.7542
308.26926 352.09186 141.39189,308.2931 351.75494 142.0689,308.10062 351.72665 142.77567
228.50592 106.85342 262.8413,228.2046 105.919136 263.8823,227.5649 105.01176 264.33612
181.77205 165.92653 160.74915,180.48085 166.90744 160.72934,179.29974 167.42194 161.04973
286.13147 355.69748 222.44618,286.244 356.44672 222.48135,286.24402 356.01263 222.51598
267.63992 144.4766 125.425354,266.4462 145.98753 126.597725,267.90915 143.93846 125.184425
318.233 156.4181 197.58072,317.05936 157.10803 197.1547,315.77585 157.85963 197.10675
261.0877 146.78699 121.212746,261.17242 148.03815 122.78549,261.0101 149.37917 123.817505
0.0 0.0 0.0,282.17758 153.05824 197.60645,281.85568 154.28317 197.73956
259.42053 166.23706 103.26841,259.22714 166.36412 104.35307,259.3471 166.6836 105.33608
316.67737 211.98178 339.9992,316.2633 211.27509 338.57825,315.99835 210.65735 337.06992
0.0 0.0 0.0,233.19893 150.98569 141.84404,232.84558 149.25153 141.17332
240.36969 132.41776 280.25168,240.27837 132.6649 280.3018,239.9799 132.86636 280.32507
270.55405 401.72372 290.80234,270.1452 400.15894 289.70276,269.07556 398.29062 288.2776
